carat,cut,clarity,depth,table,price,E,F,G,H,I,J,cube
0.81,3,3,59.2,57.0,2809,0,0,0,0,0,0,134.319075
0.71,3,2,60.7,54.0,2809,0,1,0,0,0,0,119.56815999999999
1.2,0,0,64.6,56.0,2809,0,1,0,0,0,0,194.078394
0.7,4,4,61.8,56.0,2810,0,1,0,0,0,0,112.3185
0.7,4,4,59.9,60.0,2810,0,1,0,0,0,0,117.26486399999999
0.74,2,3,61.7,55.0,2810,0,0,0,0,0,0,122.35859999999998
0.7,1,4,62.8,61.0,2810,0,1,0,0,0,0,109.679427
0.8,1,2,62.7,57.0,2810,0,0,1,0,0,0,127.78912799999999
0.75,4,2,63.4,58.0,2811,0,1,0,0,0,0,119.92780799999998
0.83,4,2,63.5,54.0,2811,0,0,0,0,0,0,134.85199
1.0,0,5,65.7,59.0,2811,0,0,0,0,0,1,149.45189799999997
0.99,0,3,68.1,56.0,2811,0,0,0,0,1,0,157.30426799999998
0.7,4,4,63.0,60.0,2812,0,0,1,0,0,0,110.89424399999999
0.7,4,5,59.5,58.0,2812,0,1,0,0,0,0,116.049375
0.7,1,2,63.5,59.0,2812,1,0,0,0,0,0,106.25895000000001
0.7,4,5,61.7,58.0,2812,0,1,0,0,0,0,111.80110300000001
0.32,3,2,62.7,58.0,554,0,0,0,0,1,0,51.776634
0.32,3,2,62.8,58.0,554,0,0,0,0,1,0,52.204124
0.32,2,2,62.4,57.0,554,0,0,0,0,1,0,51.70584
0.32,3,2,61.0,59.0,554,0,0,0,0,1,0,51.104867999999996
0.32,4,2,63.1,56.0,554,0,0,0,0,1,0,52.827504
0.32,2,2,60.7,57.0,554,0,0,0,0,1,0,53.34497999999999
0.3,3,2,60.9,59.0,554,0,0,0,1,0,0,48.443538
0.3,3,2,60.1,55.0,554,0,0,0,1,0,0,50.993712
0.3,3,2,62.9,58.0,554,0,0,0,1,0,0,48.634496000000006
0.3,4,2,63.3,56.0,554,0,0,0,1,0,0,49.64259299999999
0.3,1,2,63.8,55.0,554,0,0,0,1,0,0,48.3084
0.3,2,2,62.9,57.0,554,0,0,0,1,0,0,48.11179799999999
0.3,4,2,63.4,60.0,554,0,0,0,1,0,0,48.359475
0.32,1,2,63.9,55.0,554,0,0,0,0,1,0,52.604271999999995
0.33,2,3,61.4,56.0,554,0,0,0,1,0,0,68.53292499999999
0.29,4,4,61.9,55.0,555,1,0,0,0,0,0,49.29618400000001
0.29,4,4,62.4,55.0,555,1,0,0,0,0,0,46.9455
0.31,4,2,61.8,58.0,555,0,1,0,0,0,0,50.362559999999995
0.34,2,5,61.5,56.0,555,0,0,0,1,0,0,55.51739999999999
0.34,2,5,60.4,57.0,555,0,0,0,1,0,0,57.056450000000005
0.34,2,4,61.8,55.0,555,0,0,0,0,1,0,56.293887999999995
0.34,2,4,62.0,56.0,555,0,0,0,0,1,0,57.078
0.3,2,4,62.3,56.0,555,0,0,1,0,0,0,49.552932
0.29,2,4,61.6,56.0,555,0,1,0,0,0,0,48.471984
0.35,2,2,60.6,56.0,555,0,0,1,0,0,0,57.850896
0.43,4,0,58.4,62.0,555,1,0,0,0,0,0,71.63000000000001
0.32,4,5,61.4,58.0,556,0,1,0,0,0,0,52.15158
0.36,2,5,61.9,56.0,556,0,0,0,0,1,0,58.508796000000004
0.3,2,5,62.0,56.0,556,0,0,1,0,0,0,48.954640000000005
0.26,2,4,61.5,57.0,556,1,0,0,0,0,0,42.464016
0.7,4,5,62.3,58.0,2812,0,1,0,0,0,0,114.20323199999999
0.7,4,5,60.9,61.0,2812,0,1,0,0,0,0,111.82235600000001
0.71,2,2,62.4,57.0,2812,0,0,0,0,0,0,115.866608
0.99,0,2,55.0,61.0,2812,0,0,0,0,0,1,164.946432
0.73,3,5,58.6,60.0,2812,1,0,0,0,0,0,120.646048
0.51,2,6,62.0,57.0,2812,0,1,0,0,0,0,83.68647000000001
0.91,3,3,59.8,58.0,2813,0,0,1,0,0,0,149.39379000000002
0.84,4,2,63.4,55.0,2813,1,0,0,0,0,0,135.30300000000003
0.91,1,5,64.3,58.0,2813,0,0,0,0,1,0,143.69355
0.76,3,2,62.2,59.0,2814,1,0,0,0,0,0,123.58915799999998
0.76,2,2,61.7,57.0,2814,1,0,0,0,0,0,124.52076
0.75,3,2,61.1,59.0,2814,1,0,0,0,0,0,121.964766
0.55,4,6,61.5,56.0,2815,0,0,0,0,0,0,89.025583
0.76,4,3,58.5,62.0,2815,0,1,0,0,0,0,124.381157
0.74,3,4,61.7,58.0,2815,0,0,1,0,0,0,120.430842
0.7,2,2,60.4,56.0,2815,0,0,0,1,0,0,116.592175
0.7,2,2,61.4,56.0,2815,0,0,0,1,0,0,115.56864
0.7,2,2,61.5,55.0,2815,0,0,0,1,0,0,117.44551800000002
0.7,2,2,61.4,56.0,2815,0,0,0,1,0,0,116.50553199999999
0.9,0,5,65.0,56.0,2815,0,0,0,0,0,1,144.689408
0.95,0,3,56.0,60.0,2815,0,1,0,0,0,0,159.08124800000002
0.89,3,3,60.2,59.0,2815,0,0,0,1,0,0,146.63924799999998
0.72,3,5,58.3,58.0,2815,1,0,0,0,0,0,123.04897600000001
0.96,0,3,53.1,63.0,2815,1,0,0,0,0,0,158.878475
1.02,3,0,60.3,58.0,2815,0,0,1,0,0,0,167.7455
0.78,4,7,61.4,56.0,2816,0,0,0,0,1,0,127.99878000000002
0.61,2,7,60.1,57.0,2816,0,0,1,0,0,0,101.52825599999998
0.71,1,4,63.4,55.0,2816,0,0,0,0,0,0,114.27682200000001
0.78,3,2,61.5,59.0,2816,0,1,0,0,0,0,127.563072
0.87,2,3,62.7,56.0,2816,0,0,0,1,0,0,145.37908000000002
0.83,2,2,62.5,55.0,2816,0,0,0,1,0,0,136.2624
0.71,3,2,61.3,56.0,2817,1,0,0,0,0,0,116.91148200000002
0.71,2,7,60.2,56.0,2817,0,0,0,0,1,0,121.42352799999998
0.71,2,5,62.7,57.0,2817,1,0,0,0,0,0,113.005296
0.71,3,5,62.3,58.0,2817,1,0,0,0,0,0,113.48420500000002
0.63,2,7,61.5,56.0,2817,0,1,0,0,0,0,102.243648
0.71,3,2,59.2,59.0,2817,1,0,0,0,0,0,118.206748
0.71,3,2,61.8,59.0,2817,1,0,0,0,0,0,116.0235
0.71,2,2,61.3,55.0,2817,1,0,0,0,0,0,116.17548799999999
0.71,3,2,61.4,58.0,2817,1,0,0,0,0,0,116.70921299999999
0.9,2,5,62.8,55.0,2817,0,0,0,0,0,1,148.18496
0.71,1,2,62.8,64.0,2817,1,0,0,0,0,0,108.58399999999999
0.7,3,5,62.4,61.0,2818,1,0,0,0,0,0,112.167616
0.7,3,5,59.3,60.0,2818,1,0,0,0,0,0,112.93715400000002
0.7,3,5,63.0,60.0,2818,1,0,0,0,0,0,111.80735999999999
1.0,3,0,61.3,60.0,2818,0,0,0,1,0,0,161.474661
0.86,3,3,59.3,62.0,2818,0,1,0,0,0,0,147.555816
0.8,2,2,61.0,57.0,2818,0,0,0,1,0,0,134.02560000000003
0.7,2,4,62.9,57.0,2818,1,0,0,0,0,0,112.40420400000001
0.7,3,4,59.6,57.0,2818,1,0,0,0,0,0,120.59355000000001
0.7,3,5,61.8,60.0,2818,0,1,0,0,0,0,112.3206
0.7,3,4,62.7,57.0,2818,1,0,0,0,0,0,113.72495999999998
1.0,0,3,65.3,62.0,2818,0,0,0,1,0,0,158.307264
0.72,4,4,63.8,58.0,2819,0,0,1,0,0,0,115.64707199999998
0.72,2,4,62.3,56.0,2819,0,0,0,1,0,0,118.362318
0.7,1,4,59.7,63.0,2819,0,1,0,0,0,0,115.05888
0.86,1,3,64.3,60.0,2819,0,1,0,0,0,0,136.04734499999998
0.71,2,4,62.9,58.0,2820,0,0,1,0,0,0,114.97327800000001
0.75,2,2,62.0,57.0,2821,1,0,0,0,0,0,120.35116
0.73,3,5,61.6,59.0,2821,1,0,0,0,0,0,117.039834
0.53,2,6,61.9,55.0,2821,1,0,0,0,0,0,87.23624000000001
0.73,3,2,61.3,58.0,2821,1,0,0,0,0,0,119.21183999999998
0.73,1,2,63.6,57.0,2821,1,0,0,0,0,0,118.35252
0.73,3,2,59.6,61.0,2821,1,0,0,0,0,0,121.55831999999998
0.73,3,2,62.2,59.0,2821,1,0,0,0,0,0,116.67401599999998
0.73,3,2,61.7,55.0,2821,0,0,0,0,0,0,122.35968
0.73,4,2,63.2,58.0,2821,1,0,0,0,0,0,118.85184000000001
0.7,3,4,60.8,60.0,2822,1,0,0,0,0,0,114.058392
0.72,3,5,60.3,59.0,2822,1,0,0,0,0,0,118.89071999999999
0.72,3,5,60.9,60.0,2822,1,0,0,0,0,0,117.59616000000001
0.72,3,5,62.4,59.0,2822,1,0,0,0,0,0,117.74261999999999
0.7,3,5,60.2,60.0,2822,1,0,0,0,0,0,112.35384
0.6,2,7,62.0,55.0,2822,0,1,0,0,0,0,96.85332
0.74,2,6,60.8,57.0,2822,0,0,0,0,1,0,123.00970499999998
0.73,2,2,62.1,55.0,2822,0,1,0,0,0,0,118.9813
0.71,3,2,62.7,60.0,2822,0,0,0,0,0,0,115.581249
0.71,3,2,61.3,58.0,2822,0,0,0,0,0,0,115.97520000000002
0.7,3,2,60.2,60.0,2822,0,0,0,0,0,0,116.4582
0.7,2,2,60.7,56.0,2822,0,0,0,0,0,0,114.4572
0.9,1,5,64.0,61.0,2822,0,0,0,0,0,1,140.58583199999998
0.71,2,2,60.2,56.0,2822,0,0,0,0,0,0,120.25657600000001
0.7,3,5,61.5,59.0,2822,1,0,0,0,0,0,114.23786399999999
0.7,3,5,62.6,56.0,2822,1,0,0,0,0,0,115.05421600000001
0.7,2,2,59.7,58.0,2822,0,0,0,0,0,0,116.19164400000001
0.7,1,2,61.4,64.0,2822,1,0,0,0,0,0,112.79191400000002
0.7,2,2,62.5,57.0,2822,0,0,0,0,0,0,110.269458
0.7,2,2,61.8,56.0,2822,0,0,0,0,0,0,113.232249
0.7,3,5,60.7,62.0,2822,1,0,0,0,0,0,112.41401599999999
0.7,3,5,60.6,58.0,2822,0,1,0,0,0,0,115.78423999999998
0.7,2,2,61.4,54.0,2822,0,0,0,0,0,0,115.5704
0.79,4,3,62.8,59.0,2823,0,0,0,0,0,0,127.57806000000002
0.9,1,2,63.8,57.0,2823,0,0,0,0,1,0,144.504942
0.71,3,5,62.3,58.0,2823,1,0,0,0,0,0,114.40784400000001
0.61,2,7,61.3,54.0,2823,1,0,0,0,0,0,104.72305999999999
0.9,0,3,65.8,54.0,2823,0,0,0,1,0,0,143.26884
0.71,2,2,60.5,56.0,2823,1,0,0,0,0,0,114.72548700000002
0.71,3,5,61.2,59.0,2824,0,0,0,0,0,0,114.31210000000002
0.77,2,7,62.1,57.0,2824,0,0,0,0,1,0,124.227312
0.74,1,4,63.1,58.0,2824,1,0,0,0,0,0,119.26995000000002
0.82,2,3,62.4,54.0,2824,0,1,0,0,0,0,134.413356
0.82,3,3,60.8,60.0,2824,1,0,0,0,0,0,133.887105
0.71,3,4,62.2,59.0,2825,0,0,1,0,0,0,114.80857200000001
0.83,3,2,60.0,59.0,2825,0,0,0,1,0,0,133.89376000000001
0.73,4,4,62.0,57.0,2825,0,0,1,0,0,0,119.393
0.83,3,2,62.5,59.0,2825,0,0,0,1,0,0,133.96305999999998
1.17,3,0,60.2,61.0,2825,0,0,0,0,0,1,194.63451
0.91,0,3,61.3,67.0,2825,0,0,0,1,0,0,147.16353600000002
0.73,3,4,62.6,60.0,2826,1,0,0,0,0,0,116.9228
0.7,1,4,57.2,59.0,2826,1,0,0,0,0,0,118.053936
0.9,3,3,62.2,59.0,2826,0,0,0,0,1,0,140.562383
0.7,3,4,62.2,58.0,2826,1,0,0,0,0,0,110.93599999999999
0.7,4,5,63.3,56.0,2826,0,0,0,0,0,0,110.61792
0.7,3,4,59.4,61.0,2826,1,0,0,0,0,0,113.46602399999999
0.9,4,3,63.5,56.0,2826,0,0,0,0,1,0,145.31337200000002
0.78,3,2,60.8,60.0,2826,0,1,0,0,0,0,128.37171600000002
0.96,2,0,60.7,55.0,2826,0,1,0,0,0,0,158.426996
0.7,4,2,62.3,59.0,2827,0,0,0,0,0,0,114.40926000000002
0.72,1,5,64.0,54.0,2827,0,0,0,0,0,0,117.84863999999999
0.79,3,7,62.6,58.0,2827,0,0,0,1,0,0,130.45844
0.7,2,6,61.6,57.0,2827,0,0,0,1,0,0,114.96531200000001
0.7,2,6,62.3,55.0,2827,0,0,0,1,0,0,114.20748
0.7,2,3,60.6,57.0,2828,0,0,0,0,0,0,115.588102
1.01,3,3,61.6,61.0,2828,0,0,0,1,0,0,157.65471899999997
0.72,3,4,62.2,58.0,2829,0,1,0,0,0,0,116.679
0.8,1,3,63.7,54.0,2829,1,0,0,0,0,0,130.09387500000003
0.59,2,6,62.0,56.0,2829,1,0,0,0,0,0,96.026544
0.72,2,4,61.7,57.0,2829,0,1,0,0,0,0,117.57528999999998
0.75,3,3,61.9,57.0,2829,1,0,0,0,0,0,123.88219200000002
0.8,3,3,60.2,57.0,2829,1,0,0,0,0,0,131.98861499999998
0.71,4,5,62.7,59.0,2830,1,0,0,0,0,0,114.64980000000003
0.77,4,2,61.7,56.0,2830,0,0,0,1,0,0,124.519312
0.97,2,0,60.7,56.0,2830,0,1,0,0,0,0,160.74356999999998
0.53,2,6,60.9,57.0,2830,0,1,0,0,0,0,88.25677300000001
0.53,2,6,61.8,57.0,2830,0,1,0,0,0,0,85.69728000000002
0.8,2,5,62.1,54.4,2830,0,0,0,0,1,0,131.64822
0.9,3,2,60.6,62.0,2830,0,0,1,0,0,0,142.371702
0.76,4,3,60.8,60.0,2831,1,0,0,0,0,0,127.152142
0.72,2,2,62.3,57.0,2831,1,0,0,0,0,0,117.21024
0.75,2,2,61.4,57.0,2831,1,0,0,0,0,0,122.646606
0.72,3,2,62.1,58.0,2831,1,0,0,0,0,0,117.82713600000001
0.79,2,2,61.8,56.0,2831,0,0,1,0,0,0,128.26945800000001
0.72,4,5,62.5,58.0,2832,0,1,0,0,0,0,117.54035000000002
0.91,4,3,62.8,61.0,2832,0,0,0,0,1,0,147.08709
0.71,3,7,62.1,57.0,2832,0,0,1,0,0,0,115.00575000000002
0.81,3,2,63.0,60.0,2832,0,0,1,0,0,0,125.50529600000002
0.82,2,2,62.5,57.0,2832,0,0,0,1,0,0,130.89881699999998
0.71,3,4,62.2,58.0,2832,0,1,0,0,0,0,114.608208
0.9,1,2,64.3,63.0,2832,0,0,0,0,0,1,141.07873999999998
0.8,4,5,62.0,58.0,2833,0,0,0,0,1,0,127.61322000000003
0.56,4,1,61.0,59.0,2833,1,0,0,0,0,0,91.35244800000001
0.7,4,5,59.6,61.0,2833,0,0,0,0,0,0,115.45769999999999
0.7,2,5,61.0,57.0,2833,0,0,0,0,0,0,116.04902399999997
0.61,2,7,61.7,55.0,2833,0,1,0,0,0,0,100.64842000000002
0.85,2,3,62.5,57.0,2833,0,0,0,1,0,0,138.12649199999998
0.7,2,2,60.7,57.0,2833,0,1,0,0,0,0,114.98677500000002
0.8,2,5,62.2,56.0,2834,0,0,1,0,0,0,127.964826
0.8,2,5,62.8,57.0,2834,0,0,0,1,0,0,128.35929000000002
0.51,4,6,59.9,58.0,2834,0,0,0,0,0,0,83.01924000000001
0.53,2,6,61.4,57.0,2834,0,1,0,0,0,0,87.02720000000001
0.78,2,5,61.8,55.0,2834,0,0,0,0,1,0,129.27208000000002
0.9,4,2,63.4,54.0,2834,0,0,0,0,0,1,147.74682
0.9,0,3,65.3,59.0,2834,0,0,1,0,0,0,143.4948
0.77,2,3,60.7,55.0,2834,1,0,0,0,0,0,129.806985
0.73,2,4,61.2,56.0,2835,0,1,0,0,0,0,122.51082199999998
0.63,2,7,61.9,57.0,2835,0,1,0,0,0,0,102.47497999999999
0.7,2,5,61.5,54.0,2835,1,0,0,0,0,0,115.368
0.72,2,5,62.8,57.0,2835,1,0,0,0,0,0,117.45869699999999
0.72,2,2,61.0,57.0,2835,1,0,0,0,0,0,118.33972
0.75,3,5,59.6,59.0,2835,0,1,0,0,0,0,128.083032
0.82,4,2,60.7,56.0,2836,0,0,0,1,0,0,134.330808
0.71,1,5,62.8,60.0,2836,1,0,0,0,0,0,111.6892
0.7,3,4,62.6,59.0,2837,1,0,0,0,0,0,114.32917
0.7,2,4,61.8,56.0,2837,1,0,0,0,0,0,115.291918
0.71,2,2,59.8,53.0,2838,0,1,0,0,0,0,119.02714800000003
0.76,4,2,60.9,55.0,2838,0,0,0,1,0,0,126.94492799999999
0.82,0,2,64.9,58.0,2838,0,1,0,0,0,0,127.25898899999999
0.72,3,4,58.8,60.0,2838,0,1,0,0,0,0,120.790353
0.7,3,5,62.3,58.0,2838,0,1,0,0,0,0,114.20323199999999
0.7,3,5,61.7,58.0,2838,0,1,0,0,0,0,111.80110300000001
0.7,3,4,62.6,55.0,2838,0,0,1,0,0,0,115.049232
0.7,3,5,59.4,61.0,2838,0,1,0,0,0,0,116.457165
0.7,4,2,63.5,59.0,2838,1,0,0,0,0,0,106.25895000000001
0.7,3,5,60.9,61.0,2838,0,1,0,0,0,0,111.82235600000001
0.7,3,5,59.5,58.0,2838,0,1,0,0,0,0,116.049375
0.7,3,4,63.0,60.0,2838,0,0,1,0,0,0,110.89424399999999
0.74,4,2,60.0,57.0,2839,1,0,0,0,0,0,121.28688
0.71,2,4,61.5,57.0,2839,0,1,0,0,0,0,115.36940799999999
0.7,2,4,61.6,54.0,2839,0,1,0,0,0,0,116.1017
0.71,2,4,62.1,55.0,2839,0,1,0,0,0,0,118.015632
0.71,3,4,59.1,61.0,2839,0,1,0,0,0,0,116.720576
0.71,3,4,59.0,60.0,2839,0,1,0,0,0,0,115.78308000000001
0.71,3,4,60.5,58.0,2839,0,1,0,0,0,0,114.12830000000001
0.7,2,4,62.4,53.0,2839,0,1,0,0,0,0,116.80433099999999
0.73,2,5,61.8,54.0,2839,0,0,1,0,0,0,121.18404
0.7,2,5,62.1,54.0,2839,1,0,0,0,0,0,115.215672
0.7,2,4,61.3,57.0,2839,0,0,1,0,0,0,115.04165399999998
0.71,3,7,60.3,58.0,2839,0,0,1,0,0,0,117.7386
0.71,3,4,59.2,58.0,2839,0,1,0,0,0,0,118.205364
0.79,3,5,59.3,62.0,2839,0,0,1,0,0,0,131.39723099999998
0.71,3,4,62.7,59.0,2839,0,1,0,0,0,0,113.7207
0.77,4,4,61.0,60.0,2840,0,0,0,1,0,0,124.33247
0.75,4,3,59.8,56.0,2840,0,1,0,0,0,0,121.90463999999999
0.7,2,2,61.0,56.0,2840,0,1,0,0,0,0,117.39200000000001
0.71,3,5,59.3,56.0,2840,0,1,0,0,0,0,118.74895200000002
0.92,2,3,61.9,56.0,2840,0,0,0,0,0,0,150.05363999999997
0.83,3,3,61.4,59.0,2840,0,1,0,0,0,0,136.610304
0.7,3,6,59.2,60.0,2840,0,0,0,1,0,0,117.05367000000001
0.73,3,5,60.3,59.0,2841,0,1,0,0,0,0,122.94715000000001
0.71,4,4,63.4,55.0,2841,0,0,0,0,0,0,114.27682200000001
0.73,4,2,63.9,57.0,2841,0,0,0,0,0,0,117.31651800000002
0.82,2,3,61.7,53.0,2841,0,1,0,0,0,0,137.3328
0.82,2,3,62.3,56.0,2841,0,1,0,0,0,0,133.82941599999998
0.82,4,3,59.7,57.0,2841,0,1,0,0,0,0,137.531088
0.52,2,6,61.2,56.0,2841,0,1,0,0,0,0,85.98688200000001
1.0,3,0,58.9,60.0,2841,0,1,0,0,0,0,167.3001
0.95,0,2,66.7,56.0,2841,0,0,1,0,0,0,150.807888
0.73,2,2,61.4,57.0,2841,0,0,0,0,0,0,118.5984
0.73,3,5,59.9,59.0,2841,0,1,0,0,0,0,118.54465
0.73,3,4,61.4,58.0,2841,0,0,1,0,0,0,119.549784
0.8,2,4,62.6,54.0,2842,0,0,0,0,1,0,131.25350400000002
0.7,3,5,58.7,61.0,2842,0,1,0,0,0,0,112.13487999999998
0.7,4,5,60.2,62.0,2843,1,0,0,0,0,0,113.27212500000002
0.7,4,5,62.7,58.0,2843,1,0,0,0,0,0,113.72602499999999
0.71,4,5,59.4,58.0,2843,1,0,0,0,0,0,115.31980800000001
0.81,4,3,63.2,58.0,2843,0,1,0,0,0,0,130.85212800000002
0.71,4,2,61.5,58.0,2843,0,0,0,0,0,0,117.44551800000002
0.73,2,7,61.3,57.0,2843,0,0,1,0,0,0,121.13152799999999
0.73,4,4,61.8,59.0,2843,0,1,0,0,0,0,118.10905200000002
0.72,2,5,62.0,57.0,2843,1,0,0,0,0,0,116.35266999999999
0.81,2,3,62.1,57.0,2843,0,1,0,0,0,0,129.40536000000003
0.71,2,7,60.7,57.0,2843,0,0,1,0,0,0,118.207936
0.73,4,2,57.7,61.0,2844,1,0,0,0,0,0,121.021376
0.7,4,4,62.0,59.0,2844,1,0,0,0,0,0,112.64291999999999
1.01,2,0,61.5,57.0,2844,0,0,0,0,1,0,165.41799
1.01,1,0,63.1,57.0,2844,0,0,0,0,1,0,163.11752999999996
0.79,2,5,62.5,57.0,2844,0,0,0,1,0,0,129.67131
0.7,4,5,61.8,59.0,2845,1,0,0,0,0,0,112.322
0.7,4,5,58.9,60.0,2845,1,0,0,0,0,0,117.32292
0.8,1,5,63.4,60.0,2845,0,0,0,1,0,0,128.170368
1.27,3,3,59.3,61.0,2845,0,0,0,1,0,0,210.8232
0.79,2,2,61.5,56.0,2846,0,0,0,0,0,0,128.56614
0.72,4,4,60.2,59.0,2846,0,1,0,0,0,0,118.3476
0.73,2,7,61.6,56.0,2846,0,0,0,1,0,0,121.052688
1.01,0,3,65.4,59.0,2846,0,0,0,1,0,0,162.09018
1.01,1,0,64.2,61.0,2846,0,0,0,1,0,0,154.11375
0.73,2,2,59.1,59.0,2846,1,0,0,0,0,0,123.63624
0.7,2,2,61.6,57.0,2846,1,0,0,0,0,0,116.10028799999999
0.7,1,5,59.1,61.0,2846,0,1,0,0,0,0,115.379712
0.77,3,2,62.9,59.0,2846,1,0,0,0,0,0,123.757776
0.77,3,5,61.3,60.0,2846,0,0,1,0,0,0,123.27018899999999
0.77,3,4,61.4,58.0,2846,0,0,1,0,0,0,127.00135800000001
0.84,4,2,61.2,57.0,2847,0,0,0,1,0,0,139.62168
0.72,2,2,60.3,57.0,2847,1,0,0,0,0,0,120.05136
0.76,3,2,61.1,59.0,2847,0,0,0,0,0,0,125.874924
0.7,4,7,62.9,59.0,2848,0,0,1,0,0,0,113.12003999999999
0.54,2,7,61.5,55.0,2848,0,0,0,0,0,0,89.98290000000001
0.75,0,3,64.6,57.0,2848,0,0,0,0,0,0,121.48136
0.79,1,2,64.1,54.0,2849,1,0,0,0,0,0,128.334
0.74,4,4,63.1,58.0,2849,1,0,0,0,0,0,119.26995000000002
0.7,4,5,61.0,60.0,2850,1,0,0,0,0,0,116.25049799999998
0.7,2,5,60.8,59.0,2850,0,1,0,0,0,0,114.97839900000002
0.75,2,2,61.5,56.0,2850,0,0,0,0,0,1,123.19955999999999
1.2,4,0,63.1,60.0,2850,0,0,0,1,0,0,190.44517500000003
0.8,4,2,63.4,57.0,2851,0,1,0,0,0,0,127.17805800000001
0.66,2,4,62.1,56.0,2851,0,0,0,0,0,0,106.45941
0.87,4,3,61.0,63.0,2851,0,1,0,0,0,0,141.58275
0.86,3,2,62.7,59.0,2851,0,0,0,1,0,0,136.169384
0.74,2,2,61.0,57.0,2851,0,1,0,0,0,0,120.99905999999999
0.58,4,1,60.6,59.0,2852,1,0,0,0,0,0,95.350257
0.78,2,4,61.5,57.0,2852,0,0,0,0,1,0,126.35884799999998
0.74,2,2,61.3,55.0,2852,0,0,1,0,0,0,123.06878999999999
0.73,2,2,62.7,55.0,2852,1,0,0,0,0,0,118.8108
0.91,4,2,63.5,57.0,2852,0,0,0,0,1,0,143.764308
0.71,3,5,62.6,58.0,2853,0,1,0,0,0,0,115.05564000000001
0.71,1,4,63.5,55.0,2853,0,0,1,0,0,0,114.601416
0.79,2,3,62.8,57.0,2853,0,0,0,0,0,0,127.36035
0.79,3,3,60.0,60.0,2853,0,0,0,0,0,0,132.865623
0.71,3,2,62.7,58.0,2853,1,0,0,0,0,0,115.781526
0.82,3,4,61.9,58.0,2853,0,0,0,0,1,0,132.31311000000002
0.78,4,4,61.9,57.1,2854,0,0,0,1,0,0,127.83099000000001
0.7,4,4,62.4,56.0,2854,1,0,0,0,0,0,113.80391999999999
1.12,3,0,59.1,61.0,2854,0,0,0,1,0,0,183.06
0.73,3,5,62.0,57.0,2854,1,0,0,0,0,0,121.51295999999999
0.91,0,5,64.4,62.0,2854,0,0,0,0,0,1,142.147602
0.91,0,5,65.4,60.0,2854,0,0,0,0,0,1,142.78560000000002
0.91,1,5,64.2,58.0,2854,0,0,0,0,0,1,146.101536
0.91,0,2,65.8,58.0,2854,0,0,0,1,0,0,143.74958399999997
0.7,3,4,58.4,59.0,2854,1,0,0,0,0,0,118.181679
0.68,3,7,61.7,57.0,2854,0,1,0,0,0,0,111.60601199999999
0.73,4,5,62.5,57.0,2855,0,1,0,0,0,0,117.33449999999999
1.03,1,2,63.6,57.0,2855,0,0,0,0,0,1,161.72470600000003
0.74,3,5,62.4,57.0,2855,0,0,0,0,0,0,119.8512
0.98,0,3,53.3,67.0,2855,1,0,0,0,0,0,165.94014800000002
1.02,0,2,53.0,63.0,2856,0,0,0,0,1,0,169.482888
1.0,0,3,67.8,61.0,2856,0,0,1,0,0,0,141.35927999999998
1.02,2,3,61.6,55.0,2856,0,0,0,1,0,0,166.088186
0.6,2,7,60.8,57.0,2856,0,1,0,0,0,0,99.15379200000001
0.8,2,3,61.6,56.0,2856,0,0,1,0,0,0,132.396093
0.97,2,0,60.7,56.0,2856,0,1,0,0,0,0,160.74356999999998
1.0,0,2,67.9,62.0,2856,0,0,0,0,1,0,154.90165500000003
0.26,2,4,62.3,57.0,556,1,0,0,0,0,0,41.80572
0.26,2,4,62.1,56.0,556,1,0,0,0,0,0,42.969539999999995
0.36,2,2,61.9,55.0,556,0,0,0,1,0,0,59.36292900000001
0.34,1,5,57.5,61.0,556,0,0,1,0,0,0,57.019760000000005
0.34,1,2,63.3,57.0,556,1,0,0,0,0,0,55.967976
0.34,1,2,63.5,55.0,556,1,0,0,0,0,0,56.166444000000006
0.34,1,2,63.4,55.0,556,1,0,0,0,0,0,55.84276800000001
0.34,4,5,59.6,62.0,556,0,0,1,0,0,0,56.103503999999994
0.34,2,2,62.2,54.0,556,1,0,0,0,0,0,56.12085
0.32,1,5,64.1,54.0,556,1,0,0,0,0,0,52.914582
0.31,2,6,61.6,55.0,557,0,0,0,0,1,0,51.91452000000001
0.31,2,6,61.3,56.0,557,0,0,0,0,1,0,51.179424000000004
0.31,2,6,62.3,54.0,557,0,0,0,0,1,0,52.49244
0.31,2,6,62.0,54.0,557,0,0,0,0,1,0,52.300160000000005
0.31,2,6,62.7,53.0,557,0,0,0,0,1,0,51.23256
0.31,2,6,62.2,53.0,557,0,0,0,0,1,0,51.94329600000001
0.31,2,5,62.2,53.6,557,0,0,1,0,0,0,50.7384
0.31,2,4,61.6,54.8,557,0,0,0,1,0,0,51.135555
0.31,2,4,61.8,54.2,557,0,0,0,1,0,0,50.900449
0.33,3,3,59.4,59.0,557,0,0,1,0,0,0,54.511199999999995
0.33,3,3,62.3,58.0,557,0,1,0,0,0,0,53.603
0.33,3,3,62.6,58.0,557,0,0,1,0,0,0,53.67648
0.33,2,3,61.9,56.0,557,0,0,1,0,0,0,53.77113000000001
0.33,3,3,63.0,58.0,557,0,1,0,0,0,0,54.065439999999995
0.33,3,4,62.8,58.0,557,0,0,0,0,0,1,53.31160799999999
0.33,3,4,61.5,61.0,557,0,0,0,0,0,1,53.255968
0.33,2,4,62.1,55.0,557,0,0,0,0,0,1,53.8461
